posicion_id,tema_id,posicion_num,nombre,resumen,n_cuentas,n_msgs,n_palabras_tema,top_words,top_subclusters,plataformas,mono_tema_share,top5_cuentas_share,hhi_cuentas,max_hour_share,duplicate_share,top_url_share,ibea_score,ibea_nivel,postura_actor,postura_actor_etiqueta,postura_actor_score,postura_actor_apoyo,postura_actor_critica,postura_actor_evidencia,postura_actor_referencias,postura_actor_mensajes
T12_P1,12,1,"Perspectiva sobre comunidad, familia y vida cotidiana · violencia, con énfasis en derecho","Perspectiva sobre comunidad, familia y vida cotidiana · violencia, con énfasis en derecho. Grupo de 86 cuentas dentro de Comunidad, familia y vida cotidiana · violencia; usa principalmente derecho, violencia, mujer, respeto, hombre, jamas. Senal indiciaria bajo; requiere lectura cualitativa antes de concluir coordinacion.",86,109,306,"derecho, violencia, mujer, respeto, hombre, jamas, familiar, interesante, eleccion, idiota, tania, miembro, repetir, ivan, siquiera, chin, menor, vulgar, postular, senal, presi, odio, gobernado, comunismo, juana, entrevista, episodio, excusa, desgraciadamente, dinamica, ministra, salida, quiza, mujeres, misogino","S3:67, S1:51, S0:41, S4:41, S2:34, S6:27","{""YouTube"": 48, ""Twitter"": 38}",0.0,0.1144,0.0128,0.0367,0.0275,0.1667,19.4,bajo,apoyo_defensa,Apoyo/defensa,1.0,4.0,0.0,4.0,2,2
T12_P2,12,2,"Perspectiva sobre comunidad, familia y vida cotidiana · violencia, con énfasis en mujer","Perspectiva sobre comunidad, familia y vida cotidiana · violencia, con énfasis en mujer. Grupo de 55 cuentas dentro de Comunidad, familia y vida cotidiana · violencia; usa principalmente mujer, hombre, mujeres, indigena, respeto, derecho. Senal indiciaria bajo; requiere lectura cualitativa antes de concluir coordinacion.",55,68,237,"mujer, hombre, mujeres, indigena, respeto, derecho, violencia, ministra, maternidad, jamas, menor, sustento, excusa, eleccion, encubrir, desvio, entrevista, incapaz, igualdad, miembro, interesante, postular, normalizar, ninas, vulgar","S0:201, S1:10, S3:9, S4:7, S7:4, S2:3","{""YouTube"": 30, ""Twitter"": 25}",0.0,0.2025,0.0226,0.0294,0.0,0.5,28.9,bajo,critica_oposicion,Crítica/oposición,-1.0,0.0,1.0,1.0,3,1
T13_P1,13,1,"Perspectiva sobre gestión municipal y servicios públicos · tamaulipas, con énfasis en tamaulipas","Perspectiva sobre gestión municipal y servicios públicos · tamaulipas, con énfasis en tamaulipas. Grupo de 67 cuentas dentro de Gestión municipal y servicios públicos · tamaulipas; usa principalmente tamaulipas, tampico, cdvictoria, reynosa, matamoros, altamira. Senal indiciaria bajo; requiere lectura cualitativa antes de concluir coordinacion.",67,401,2198,"tamaulipas, tampico, cdvictoria, reynosa, matamoros, altamira, nuevolaredo, cdmadero, madero, cdmx, leer, ciudad, mante, one, television, contenido, responsabilidad, vino, terrorismo, motocicleta, whatsapp","S1:992, S0:757, S-1:305, S3:144","{""Twitter"": 50, ""YouTube"": 16, ""Facebook"": 1}",0.0149,0.4359,0.0621,0.0324,0.0499,0.1284,29.5,bajo,apoyo_defensa,Apoyo/defensa,1.0,15.0,0.0,15.0,173,11
T13_P2,13,2,"Perspectiva sobre gestión municipal y servicios públicos · tamaulipas, con énfasis en tampico","Perspectiva sobre gestión municipal y servicios públicos · tamaulipas, con énfasis en tampico. Grupo de 126 cuentas dentro de Gestión municipal y servicios públicos · tamaulipas; usa principalmente tampico, tamaulipas, altamira, madero, ciudad, leer. Senal indiciaria bajo; requiere lectura cualitativa antes de concluir coordinacion.",126,922,2194,"tampico, tamaulipas, altamira, madero, ciudad, leer, reynosa, matamoros, nuevolaredo, cdvictoria, cdmx, turista, empresarios, cdmadero, mante, historicamente, contenido, influencer, cruce, responsabilidad, motocicleta, reaccionar","S0:1828, S-1:275, S1:51, S3:40","{""Twitter"": 105, ""Facebook"": 13, ""YouTube"": 8}",0.0,0.5228,0.0728,0.0141,0.0857,0.009,24.8,bajo,apoyo_defensa,Apoyo/defensa,0.8452,143.0,12.0,155.0,983,108
T14_P1,14,1,"Familia, cuidados y vida comunitaria","Familia, cuidados y vida comunitaria. Grupo de 149 cuentas dentro de Comunidad, familia y vida cotidiana · nino; usa principalmente gracia, nino, familia, regalar, joven, adulto. Senal indiciaria bajo; requiere lectura cualitativa antes de concluir coordinacion.",149,230,597,"gracia, nino, familia, regalar, joven, adulto, libre, acompanar, nina, duda, universo, crecer, padre, futuro, agradecido, sembrar, exigir, convivir, extraterrestr, generacion, padrisimo, presente, aprender, campo, caber, comunidad, locura, verde, joaquin, voluntad, jardin, maravilloso, indignante, entorno, digno","S4:127, S0:121, S2:91, S8:70, S1:59, S3:31","{""YouTube"": 108, ""Twitter"": 32, ""Facebook"": 9}",0.0,0.139,0.0117,0.0217,0.0348,0.4286,29.0,bajo,apoyo_defensa,Apoyo/defensa,1.0,3.0,0.0,3.0,5,2
T14_P2,14,2,"Familia, cuidados y vida comunitaria","Familia, cuidados y vida comunitaria. Grupo de 65 cuentas dentro de Comunidad, familia y vida cotidiana · nino; usa principalmente padre, familia, gracia, cristo, sacerdote, acompanar. Senal indiciaria bajo; requiere lectura cualitativa antes de concluir coordinacion.",65,109,283,"padre, familia, gracia, cristo, sacerdote, acompanar, universo, futuro, voluntad, nino, aprender, adulto, estrella, digno, presente, agradecido, libre, entorno, avanzado, enorme, encender, comunidad, origen, naturaleza, irma, maravilloso, profundo, padrisimo, sembrar, verde","S1:189, S7:29, S8:23, S4:10, S6:8, S0:6","{""YouTube"": 57, ""Twitter"": 5, ""Facebook"": 3}",0.0,0.2403,0.0277,0.1193,0.0092,0.0,26.9,bajo,sin_postura,Sin postura,0.0,0.0,0.0,0.0,1,0
T15_P1,15,1,"Perspectiva sobre agua, territorio y medio ambiente · caso, con énfasis en huracan","Perspectiva sobre agua, territorio y medio ambiente · caso, con énfasis en huracan. Grupo de 17 cuentas dentro de Agua, territorio y medio ambiente · caso; usa principalmente huracan, john, acapulco, guerrero, informar, detallar. Senal indiciaria medio; requiere lectura cualitativa antes de concluir coordinacion.",17,58,307,"huracan, john, acapulco, guerrero, informar, detallar, titular, afectado, entidad, arturo, laura, afectacion, velazquez, morales, senalar, region, ramirez, registrar, informe, david, evaluar, rio, tonelada, desplegar, distribuido, embarcacion, corte, derivado, subsidio, kilometro, intervenir, impactar, personas, federal, unicamente","S0:176, S10:30, S2:26, S5:20, S4:17, S6:11","{""Twitter"": 10, ""YouTube"": 6, ""Facebook"": 1}",0.0,0.8664,0.3151,0.3966,0.0,0.5,60.0,medio,apoyo_defensa,Apoyo/defensa,1.0,2.0,0.0,2.0,8,2
T15_P2,15,2,"Perspectiva sobre agua, territorio y medio ambiente · caso, con énfasis en rio","Perspectiva sobre agua, territorio y medio ambiente · caso, con énfasis en rio. Grupo de 39 cuentas dentro de Agua, territorio y medio ambiente · caso; usa principalmente rio, servicio, autoridad, informar, federal, informe. Senal indiciaria medio; requiere lectura cualitativa antes de concluir coordinacion.",39,50,139,"rio, servicio, autoridad, informar, federal, informe, puerto, caso, tramite, explicar, corte, suministro, entidad, presentar, senalar, busqueda, correspondiente, cuarta, afectado, panuco, titular, region, plataforma, kilometro, mandatario, grado, electricidad, corporativo, borde, actual, afectacion, emprender, david, guerrero, intervenir","S2:33, S7:21, S1:20, S6:11, S4:8, S9:8","{""YouTube"": 24, ""Twitter"": 15}",0.0,0.2086,0.0276,0.06,0.08,1.0,41.5,medio,apoyo_defensa,Apoyo/defensa,1.0,2.0,0.0,2.0,8,2
T16_P1,16,1,"Economía, pagos y actividad comercial","Economía, pagos y actividad comercial. Grupo de 72 cuentas dentro de Economía, trabajo y costo de vida · millon; usa principalmente alias, pesos, millon, pago, banco, rusia. Senal indiciaria bajo; requiere lectura cualitativa antes de concluir coordinacion.",72,122,487,"alias, pesos, millon, pago, banco, rusia, nacion, chicos, muchisimas, santander, superior, juntar, nuevamente, colecta, orale, dona, europa, arancel, transporte, recibir, entregar, solito, convertir, augusto, allende, llamado, adn, interes, termino, recaudado, link, auditoria, corrupta, alia, lema","S1:163, S0:126, S2:73, S6:42, S7:19, S8:19","{""YouTube"": 52, ""Twitter"": 20}",0.0,0.5154,0.1112,0.0492,0.0246,0.2222,34.0,bajo,critica_oposicion,Crítica/oposición,-1.0,0.0,1.0,1.0,3,1
T16_P2,16,2,"Economía, pagos y actividad comercial","Economía, pagos y actividad comercial. Grupo de 19 cuentas dentro de Economía, trabajo y costo de vida · millon; usa principalmente pension, recibir, pesos, millon, pago, legalmente. Senal indiciaria bajo; requiere lectura cualitativa antes de concluir coordinacion.",19,26,67,"pension, recibir, pesos, millon, pago, legalmente, banco, entregar, superior","S9:38, S0:11, S3:11, S1:5, S4:2","{""YouTube"": 18, ""Twitter"": 1}",0.0,0.3433,0.0555,0.0769,0.0385,0.0,26.3,bajo,sin_postura,Sin postura,0.0,0.0,0.0,0.0,0,0
T17_P1,17,1,Quejas y solicitudes sobre servicios públicos,"Quejas y solicitudes sobre servicios públicos. Grupo de 58 cuentas dentro de Movilidad e infraestructura urbana · agua; usa principalmente calle, avenida, camioneta, senalamiento, agua, vecino. Senal indiciaria medio; requiere lectura cualitativa antes de concluir coordinacion.",58,166,463,"calle, avenida, camioneta, senalamiento, agua, vecino, centro, provocar, comapa, via, area, sur, limpiar, reportar, causar, banqueta, alerta, ordenar, falta, escombro, fachada, potosi, hidalgo, retiro, cristina, mando, deje, similar, obras, valles, cfe, circulacion, desplomar, estructural, sustancia","S1:147, S4:136, S0:44, S2:42, S7:21, S5:20","{""Twitter"": 30, ""YouTube"": 20, ""Facebook"": 8}",0.0,0.6026,0.1985,0.0723,0.1024,0.3333,50.1,medio,apoyo_defensa,Apoyo/defensa,1.0,1.0,0.0,1.0,22,1
T17_P2,17,2,Quejas y solicitudes sobre servicios públicos,"Quejas y solicitudes sobre servicios públicos. Grupo de 26 cuentas dentro de Movilidad e infraestructura urbana · agua; usa principalmente agua, sur, comapa, calle, hidalgo, obra. Senal indiciaria medio; requiere lectura cualitativa antes de concluir coordinacion.",26,46,143,"agua, sur, comapa, calle, hidalgo, obra, gerente, riesgo, falta, banqueta, area, avenida, deje, cfe, causar, implicar, reportar, mando, siniestro, valles","S0:115, S1:7, S4:5, S6:4, S5:3, S3:3","{""YouTube"": 20, ""Twitter"": 4, ""Facebook"": 2}",0.0,0.4056,0.0634,0.1087,0.0,0.5,47.5,medio,sin_postura,Sin postura,0.0,0.0,0.0,0.0,5,0
T18_P1,18,1,Respaldo y defensa de la gestión,"Respaldo y defensa de la gestión. Grupo de 207 cuentas dentro de Comunidad, familia y vida cotidiana · amor; usa principalmente mundo, tierra, caer, defender, cubano, nombre. Senal indiciaria bajo; requiere lectura cualitativa antes de concluir coordinacion.",207,269,814,"mundo, tierra, caer, defender, cubano, nombre, escuchar, corazon, fuerza, vida, voz, camino, palabra, patria, interesar, dignidad, vacuna, lograr, sonar, entero, pie, flor, colombiano, admiracion, coraje, alma, caminar, peligroso, cancion, valentia, descanso, amor, eterno, moncayo, pequeno","S2:149, S9:103, S11:82, S3:73, S7:65, S10:49","{""YouTube"": 132, ""Twitter"": 75}",0.0,0.0897,0.0062,0.0186,0.0186,0.1,12.0,bajo,sin_postura,Sin postura,0.0,0.0,0.0,0.0,0,0
T18_P2,18,2,"Perspectiva sobre comunidad, familia y vida cotidiana · amor, con énfasis en amor","Perspectiva sobre comunidad, familia y vida cotidiana · amor, con énfasis en amor. Grupo de 91 cuentas dentro de Comunidad, familia y vida cotidiana · amor; usa principalmente amor, corazon, vida, esperanza, mundo, alma. Senal indiciaria bajo; requiere lectura cualitativa antes de concluir coordinacion.",91,136,488,"amor, corazon, vida, esperanza, mundo, alma, fuerza, camino, palabra, voz, escuchar, gratitud, patria, cancion, valentia, nombre, tierra, recuerdo, guia, eterno, entero, pequeno, cubano, caminar, vacio, coraje, dignidad, tope, pie, defender, partida, descanso, enfermera, promesa, pluma","S0:245, S1:50, S11:27, S8:26, S3:23, S4:23","{""YouTube"": 49, ""Twitter"": 42}",0.0,0.2357,0.0216,0.0441,0.0147,0.25,26.9,bajo,sin_postura,Sin postura,0.0,0.0,0.0,0.0,0,0
T18_P3,18,3,"Perspectiva sobre comunidad, familia y vida cotidiana · amor, con énfasis en vida","Perspectiva sobre comunidad, familia y vida cotidiana · amor, con énfasis en vida. Grupo de 86 cuentas dentro de Comunidad, familia y vida cotidiana · amor; usa principalmente vida, animal, mundo, camino, corazon, amor. Senal indiciaria bajo; requiere lectura cualitativa antes de concluir coordinacion.",86,114,344,"vida, animal, mundo, camino, corazon, amor, escuchar, palabra, fuerza, nombre, tierra, lograr, patria, caer, esperanza, alma, eterno, salvar, mision, peligro, cancion, defender, partida, gratitud, valentia, tope, atras, admiracion, consciente, contrario, dignidad, flor, hoja, homenaje, pie","S1:174, S0:37, S4:21, S3:19, S10:18, S11:16","{""YouTube"": 57, ""Twitter"": 29}",0.0,0.1483,0.0143,0.0439,0.0,0.0,11.4,bajo,sin_postura,Sin postura,0.0,0.0,0.0,0.0,0,0
T19_P1,19,1,"Perspectiva sobre agenda cultural, eventos y viajes, con énfasis en noche","Perspectiva sobre agenda cultural, eventos y viajes, con énfasis en noche. Grupo de 60 cuentas dentro de Agenda cultural, eventos y viajes; usa principalmente noche, volver, canal, cielo, musica, objeto. Senal indiciaria bajo; requiere lectura cualitativa antes de concluir coordinacion.",60,94,230,"noche, volver, canal, cielo, musica, objeto, alla, tarde, directo, disfrutar, fecha, tia, sabado, entrada, cafe, animo, viaje, noviembre, dias, adios, contacto, abierto, paseo, prima, perez, bienvenida, casar, esperar, silencio, perdido, nacer, maximo, guardar, grito, altar","S7:42, S5:35, S8:28, S4:28, S0:27, S1:22","{""YouTube"": 32, ""Twitter"": 28}",0.0,0.1913,0.02,0.0426,0.0532,0.1667,25.2,bajo,sin_postura,Sin postura,0.0,0.0,0.0,0.0,2,0
T19_P2,19,2,"Perspectiva sobre agenda cultural, eventos y viajes, con énfasis en esperar","Perspectiva sobre agenda cultural, eventos y viajes, con énfasis en esperar. Grupo de 21 cuentas dentro de Agenda cultural, eventos y viajes; usa principalmente esperar, alla, volver, tia, disfrutar, grito. Senal indiciaria medio; requiere lectura cualitativa antes de concluir coordinacion.",21,27,71,"esperar, alla, volver, tia, disfrutar, grito, viaje, animo, abierto, entrada, cafe, festival, fecha, dibujo, individual, tarde, sinceramente, jugadora, tradicional","S0:40, S4:7, S8:5, S5:5, S1:4, S3:3","{""Twitter"": 11, ""YouTube"": 10}",0.0,0.3239,0.0502,0.1111,0.0,1.0,45.4,medio,sin_postura,Sin postura,0.0,0.0,0.0,0.0,0,0
T20_P1,20,1,"Perspectiva sobre infraestructura, comercio y alertas sanitarias, con énfasis en importar","Perspectiva sobre infraestructura, comercio y alertas sanitarias, con énfasis en importar. Grupo de 53 cuentas dentro de Infraestructura, comercio y alertas sanitarias; usa principalmente importar, gomez, tutti, tour, puente, departamento. Senal indiciaria bajo; requiere lectura cualitativa antes de concluir coordinacion.",53,79,255,"importar, gomez, tutti, tour, puente, departamento, piso, dema, general, izquierda, restaurante, valentina, combate, canton, empleado, cao, chairo, ataque, alemania, progreso, realmente, esteban, fuero, feminista, fascista, distrito, uruguay, idea, extorsionar, ayudante, construido, asesinado, sanitaria, toro, mosco","S1:29, S3:29, S0:28, S6:23, S7:23, S9:20","{""Twitter"": 30, ""YouTube"": 23}",0.0,0.2745,0.0286,0.038,0.038,0.4,36.1,bajo,sin_postura,Sin postura,0.0,0.0,0.0,0.0,0,0
T20_P2,20,2,"Perspectiva sobre infraestructura, comercio y alertas sanitarias, con énfasis en metro","Perspectiva sobre infraestructura, comercio y alertas sanitarias, con énfasis en metro. Grupo de 5 cuentas dentro de Infraestructura, comercio y alertas sanitarias; usa principalmente metro, conclusion, confiar, gomez. Senal indiciaria medio; requiere lectura cualitativa antes de concluir coordinacion.",5,6,25,"metro, conclusion, confiar, gomez","S5:22, S1:1, S3:1, S14:1","{""YouTube"": 5}",0.0,1.0,0.328,0.1667,0.0,0.0,39.9,medio,sin_postura,Sin postura,0.0,0.0,0.0,0.0,0,0
T21_P1,21,1,"Perspectiva sobre protesta, derechos y participación · maria, con énfasis en maria","Perspectiva sobre protesta, derechos y participación · maria, con énfasis en maria. Grupo de 88 cuentas dentro de Protesta, derechos y participación · maria; usa principalmente maria, corina, machado, venezuela, maduro, regimen. Senal indiciaria bajo; requiere lectura cualitativa antes de concluir coordinacion.",88,246,925,"maria, corina, machado, venezuela, maduro, regimen, libertad, final, miguel, mcm, hierro, dama, nicolas, chavista, vuelta, mayo, rocio, callar, contigo, boda, alzar, impresionante, ganar, destrozo, causado, latinus, enlace, oscuridad, oficialismo, odiar, marta, salon, poderoso, transparente, tortura","S0:627, S2:218, S1:28, S8:22, S3:21, S4:5","{""Twitter"": 84, ""YouTube"": 4}",0.0,0.3351,0.0349,0.0325,0.0081,0.08,19.9,bajo,sin_postura,Sin postura,0.0,0.0,0.0,0.0,1,0
T21_P2,21,2,"Perspectiva sobre protesta, derechos y participación · maria, con énfasis en venezuela","Perspectiva sobre protesta, derechos y participación · maria, con énfasis en venezuela. Grupo de 90 cuentas dentro de Protesta, derechos y participación · maria; usa principalmente venezuela, ganar, elreporteromx, informacionentiemporeal, mcm, mafin. Senal indiciaria bajo; requiere lectura cualitativa antes de concluir coordinacion.",90,233,605,"venezuela, ganar, elreporteromx, informacionentiemporeal, mcm, mafin, regimen, enlace, libertad, maduro, maria, miguel, rocio, final, latinus, informacionparati, mayo, odiar, nota, marta, corina, chavista, perdon, nicolas, machado, tortura, contigo, panamericano, quintero, vuelta, felix, gimnasia, concurso, callar, carrillo","S2:199, S1:123, S-1:79, S3:58, S7:42, S0:35","{""Twitter"": 53, ""YouTube"": 37}",0.0111,0.3223,0.0353,0.0129,0.0858,0.0299,21.9,bajo,apoyo_defensa,Apoyo/defensa,1.0,5.0,0.0,5.0,74,3
T22_P1,22,1,"Perspectiva sobre registros, movilidad y condiciones locales, con énfasis en existir","Perspectiva sobre registros, movilidad y condiciones locales, con énfasis en existir. Grupo de 63 cuentas dentro de Registros, movilidad y condiciones locales; usa principalmente existir, reglamento, laguna, proteger, cual, auto. Senal indiciaria bajo; requiere lectura cualitativa antes de concluir coordinacion.",63,84,224,"existir, reglamento, laguna, proteger, cual, auto, abrir, poblacion, minuto, penal, necesario, democrata, evitar, uat, obtener, informacion, confianza, base, absoluto, puerta, victoria, carril, carpintero, transparencia, paola, motociclista, forma, norma, lunes, fuerte, humanismo, cola, combatir, frente, solicitar","S5:52, S11:32, S3:19, S0:18, S9:17, S2:14","{""YouTube"": 44, ""Twitter"": 18, ""Facebook"": 1}",0.0,0.1339,0.017,0.0357,0.0119,0.5,28.9,bajo,apoyo_defensa,Apoyo/defensa,1.0,1.0,0.0,1.0,3,1
T22_P2,22,2,"Perspectiva sobre registros, movilidad y condiciones locales, con énfasis en informacion","Perspectiva sobre registros, movilidad y condiciones locales, con énfasis en informacion. Grupo de 20 cuentas dentro de Registros, movilidad y condiciones locales; usa principalmente informacion, tendencia, registro, necesario, sucio, existir. Senal indiciaria medio; requiere lectura cualitativa antes de concluir coordinacion.",20,31,69,"informacion, tendencia, registro, necesario, sucio, existir, proteger, abrir, oportuno, combatir, manda, indicar, forma, evitar, comunicar, democrata, precaucion, resto","S1:49, S5:8, S13:4, S4:2, S7:2, S8:2","{""YouTube"": 15, ""Twitter"": 5}",0.0,0.3478,0.054,0.0968,0.0968,0.5,53.2,medio,sin_postura,Sin postura,0.0,0.0,0.0,0.0,0,0
T23_P1,23,1,"Obras, vivienda y desarrollo urbano","Obras, vivienda y desarrollo urbano. Grupo de 57 cuentas dentro de Identidad local, cultura y entretenimiento · desarrollo; usa principalmente economico, desarrollo, proyecto, oportunidad, crecimiento, impulsar. Senal indiciaria bajo; requiere lectura cualitativa antes de concluir coordinacion.",57,85,331,"economico, desarrollo, proyecto, oportunidad, crecimiento, impulsar, empresa, generar, sector, turistico, emprendedor, economia, historico, convenio, oferta, destacar, comercial, ofrecer, siglo, producto, iniciativa, estrategico, imss, infraestructura, turismo, construccion, comercio, tamaulipeco, empresario, cmic, lesion, empresarial, operacion, sostenible, representante","S3:54, S5:52, S1:43, S0:33, S4:28, S2:28","{""YouTube"": 28, ""Twitter"": 23, ""Facebook"": 6}",0.0,0.3505,0.0524,0.0471,0.0353,0.0526,24.0,bajo,apoyo_defensa,Apoyo/defensa,1.0,18.0,0.0,18.0,36,10
T23_P2,23,2,"Economía, pagos y actividad comercial","Economía, pagos y actividad comercial. Grupo de 40 cuentas dentro de Identidad local, cultura y entretenimiento · desarrollo; usa principalmente granhermano, producto, empresa, empresario, comercio, basico. Senal indiciaria bajo; requiere lectura cualitativa antes de concluir coordinacion.",40,82,187,"granhermano, producto, empresa, empresario, comercio, basico, economico, industria, comerciante, economia, operacion, generar, deterioro, planta, debajo, representante, gestion, sostener, empresarial, albergar, avance, avanzar, ofrecer, mejora, lesion, iniciativa, imss, sector, supervision, traducir","S1:125, S7:35, S3:6, S8:5, S2:4, S6:3","{""YouTube"": 28, ""Twitter"": 12}",0.0,0.2781,0.0333,0.0854,0.0,0.1667,29.4,bajo,sin_postura,Sin postura,0.0,0.0,0.0,0.0,2,0
T24_P1,24,1,"Perspectiva sobre playa, cambios ambientales y actividades públicas, con énfasis en cambio","Perspectiva sobre playa, cambios ambientales y actividades públicas, con énfasis en cambio. Grupo de 34 cuentas dentro de Playa, cambios ambientales y actividades públicas; usa principalmente cambio, territorio, queretaro, colima, grupo, leon. Senal indiciaria medio; requiere lectura cualitativa antes de concluir coordinacion.",34,57,150,"cambio, territorio, queretaro, colima, grupo, leon, bravo, autorizacion, reina, abril, fenomeno, meteorologico, universidad, mesa, artista, caracteristica, presencia, academico, trayectoria, sombra, periodo, rectora, notificacion, policias, espanol, minha, pisar, sencillo, acreditacion, calma, brillante, durar, fiestas, condicion, maltrato","S8:33, S0:26, S2:19, S6:16, S4:16, S1:15","{""YouTube"": 21, ""Twitter"": 13}",0.0,0.34,0.0442,0.0877,0.1754,0.3333,56.1,medio,sin_postura,Sin postura,0.0,0.0,0.0,0.0,4,0
T24_P2,24,2,"Perspectiva sobre playa, cambios ambientales y actividades públicas, con énfasis en mar","Perspectiva sobre playa, cambios ambientales y actividades públicas, con énfasis en mar. Grupo de 18 cuentas dentro de Playa, cambios ambientales y actividades públicas; usa principalmente mar, playa, espanol, territorio, cohete, vazquez. Senal indiciaria bajo; requiere lectura cualitativa antes de concluir coordinacion.",18,19,65,"mar, playa, espanol, territorio, cohete, vazquez, condicion, calma, bravo, artista, abril, maltrato, sustentable, universidad","S3:51, S0:5, S6:4, S1:2, S5:1, S7:1","{""YouTube"": 13, ""Twitter"": 5}",0.0,0.4,0.0613,0.0526,0.0,0.3333,35.6,bajo,apoyo_defensa,Apoyo/defensa,1.0,2.0,0.0,2.0,2,2
T25_P1,25,1,Críticas y acusaciones de corrupción,"Críticas y acusaciones de corrupción. Grupo de 35 cuentas dentro de Agua, territorio y medio ambiente · sol; usa principalmente narco, terrorista, cartel, zetas, noreste, sicario. Senal indiciaria bajo; requiere lectura cualitativa antes de concluir coordinacion.",35,71,254,"narco, terrorista, cartel, zetas, noreste, sicario, jefe, narca, armado, cdn, mete, regional, brecha, cucaracha, marca, sexo, perfecto, oral, tropa","S0:219, S6:13, S1:12, S2:3, S8:3, S4:2","{""YouTube"": 34, ""Twitter"": 1}",0.0,0.6102,0.193,0.0845,0.0423,0.0,31.2,bajo,sin_postura,Sin postura,0.0,0.0,0.0,0.0,0,0
T25_P2,25,2,"Perspectiva sobre agua, territorio y medio ambiente · sol, con énfasis en cartel","Perspectiva sobre agua, territorio y medio ambiente · sol, con énfasis en cartel. Grupo de 44 cuentas dentro de Agua, territorio y medio ambiente · sol; usa principalmente cartel, tomas, mosciatti, marca, toha, jefe. Senal indiciaria bajo; requiere lectura cualitativa antes de concluir coordinacion.",44,57,193,"cartel, tomas, mosciatti, marca, toha, jefe, pareja, centeno, carolina, called, armado, terrorista, plata, noches, regional, maryfer, sicario, sol, sentimental, mete, molly, sandra, chiapas, little, feminicidio, cedula, zetas, narca, maquillaje, lucir, hallar, fovissste, gonzalo, definir, ernesto","S4:57, S0:36, S3:33, S2:22, S6:16, S5:11","{""Twitter"": 24, ""YouTube"": 20}",0.0227,0.2694,0.0301,0.0351,0.0351,0.1667,25.2,bajo,sin_postura,Sin postura,0.0,0.0,0.0,0.0,3,0
T26_P1,26,1,"Perspectiva sobre contenido editorial y agenda informativa, con énfasis en domingo","Perspectiva sobre contenido editorial y agenda informativa, con énfasis en domingo. Grupo de 33 cuentas dentro de Contenido editorial y agenda informativa; usa principalmente domingo, boric, villa, chile, realidad, cristal. Senal indiciaria bajo; requiere lectura cualitativa antes de concluir coordinacion.",33,51,129,"domingo, boric, villa, chile, realidad, cristal, campana, aterrizar, hermosa, pretender, independiente, paciencia, chileno, carta, limpia, enfermedad, padecer, terreno, columna, conciencia, asesina, cagar, contrato, comedia, claudio, color, ideologia, firmar, destruir, demostrar, morro, malvinas, machismo, keiko, incrementar","S3:30, S5:21, S7:19, S4:16, S6:15, S1:14","{""YouTube"": 18, ""Twitter"": 15}",0.0,0.2481,0.0332,0.0588,0.0392,0.2,29.6,bajo,sin_postura,Sin postura,0.0,0.0,0.0,0.0,1,0
T26_P2,26,2,"Perspectiva sobre contenido editorial y agenda informativa, con énfasis en guadalajara","Perspectiva sobre contenido editorial y agenda informativa, con énfasis en guadalajara. Grupo de 6 cuentas dentro de Contenido editorial y agenda informativa; usa principalmente guadalajara, puebla, sujeto, herido, peatonal, atropellar. Senal indiciaria alto; requiere lectura cualitativa antes de concluir coordinacion.",6,15,41,"guadalajara, puebla, sujeto, herido, peatonal, atropellar, hospitalizado, fallecido, identificar, panico","S2:40, S9:1","{""Twitter"": 5, ""YouTube"": 1}",0.0,0.9268,0.2374,0.2667,0.2667,0.0,66.0,alto,critica_oposicion,Crítica/oposición,-1.0,0.0,1.0,1.0,3,1
T27_P1,27,1,"Perspectiva sobre méxico y asuntos nacionales · ciento, con énfasis en mexico","Perspectiva sobre méxico y asuntos nacionales · ciento, con énfasis en mexico. Grupo de 148 cuentas dentro de México y asuntos nacionales · ciento; usa principalmente mexico, vivo, gobernar, china, cuba, olvidar. Senal indiciaria bajo; requiere lectura cualitativa antes de concluir coordinacion.",148,254,605,"mexico, vivo, gobernar, china, cuba, olvidar, dificil, dictadura, mugre, ganador, femenil, ciento, indignar, peru, rapido, proponer, tabasco, tenochtitlan, uds, venta","S0:568, S2:17, S10:8, S-1:6, S1:2, S3:1","{""YouTube"": 134, ""Twitter"": 12, ""Facebook"": 2}",0.0068,0.1207,0.0098,0.063,0.0551,0.3333,34.0,bajo,sin_postura,Sin postura,0.0,0.0,0.0,0.0,0,0
T27_P2,27,2,"Perspectiva sobre méxico y asuntos nacionales · ciento, con énfasis en mexico","Perspectiva sobre méxico y asuntos nacionales · ciento, con énfasis en mexico. Grupo de 135 cuentas dentro de México y asuntos nacionales · ciento; usa principalmente mexico, colombia, vivo, argentina, aumentar, peru. Senal indiciaria bajo; requiere lectura cualitativa antes de concluir coordinacion.",135,194,574,"mexico, colombia, vivo, argentina, aumentar, peru, gana, china, privado, femenil, porfavor, venta, brasil, show, cuba, olvidar, dificil, uribe, apertura, gobernar, presidencia, lejos, individuo, marcelo, ciento, erar, bruto, proponer, tabasco, dictadura, rapido, ganador, repartir, miami, moctezuma","S0:208, S3:95, S1:63, S4:53, S2:39, S9:25","{""YouTube"": 95, ""Twitter"": 39, ""Facebook"": 1}",0.0,0.1185,0.0096,0.0412,0.0206,0.1818,20.3,bajo,apoyo_defensa,Apoyo/defensa,1.0,2.0,0.0,2.0,6,2
